,file_name,is_alpha,text_in_header,is_num,is_alphanum,is_blank,is_nullDefault,all_small,all_capital,starts_capital,contain_colon,contain_special,text_length,year_range,has_merge_cell,right_align,left_align,center_align,italics_font,underline_font,bold_font,left_alpha,left_in_header,left_num,left_alphanum,left_blank,above_alpha,above_in_header,above_num,above_alphanum,above_blank,below_alpha,below_in_header,below_num,below_alphanum,below_blank,right_alpha,right_in_header,right_num,right_alphanum,right_blank,label,K0,K1,K2,K3,K4,K5,K6,K7
5724,"01sumdat.xlsx___SO2___[15,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5725,"01sumdat.xlsx___SO2___[15,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5726,"01sumdat.xlsx___SO2___[15,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5727,"01sumdat.xlsx___SO2___[15,38]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,"01sumdat.xlsx___SO2___[15,39]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5729,"01sumdat.xlsx___SO2___[15,40]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5730,"01sumdat.xlsx___SO2___[15,41]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5731,"01sumdat.xlsx___SO2___[15,42]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,"01sumdat.xlsx___SO2___[15,43]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5733,"01sumdat.xlsx___SO2___[15,44]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5734,"01sumdat.xlsx___SO2___[15,45]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735,"01sumdat.xlsx___SO2___[15,46]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5736,"01sumdat.xlsx___SO2___[15,47]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5737,"01sumdat.xlsx___SO2___[15,48]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5738,"01sumdat.xlsx___SO2___[15,49]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5739,"01sumdat.xlsx___SO2___[16,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740,"01sumdat.xlsx___SO2___[16,2]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5741,"01sumdat.xlsx___SO2___[16,3]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5742,"01sumdat.xlsx___SO2___[16,4]",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
5743,"01sumdat.xlsx___SO2___[16,5]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,CH,2.0,2.0,-2.0,-2.0,2.0,2.0,0.0,6.0
5744,"01sumdat.xlsx___SO2___[16,6]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DS,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5745,"01sumdat.xlsx___SO2___[16,7]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5746,"01sumdat.xlsx___SO2___[16,8]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5747,"01sumdat.xlsx___SO2___[16,9]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5748,"01sumdat.xlsx___SO2___[16,10]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5749,"01sumdat.xlsx___SO2___[16,11]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5750,"01sumdat.xlsx___SO2___[16,12]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5751,"01sumdat.xlsx___SO2___[16,13]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5752,"01sumdat.xlsx___SO2___[16,14]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5753,"01sumdat.xlsx___SO2___[16,15]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5754,"01sumdat.xlsx___SO2___[16,16]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5755,"01sumdat.xlsx___SO2___[16,17]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
5756,"01sumdat.xlsx___SO2___[16,18]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,-3.0,1.0,1.0,1.0,1.0,3.0,-3.0
5757,"01sumdat.xlsx___SO2___[16,19]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,"01sumdat.xlsx___SO2___[16,20]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,"01sumdat.xlsx___SO2___[16,21]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,"01sumdat.xlsx___SO2___[16,22]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,"01sumdat.xlsx___SO2___[16,23]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,"01sumdat.xlsx___SO2___[16,24]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,"01sumdat.xlsx___SO2___[16,25]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,"01sumdat.xlsx___SO2___[16,26]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,"01sumdat.xlsx___SO2___[16,27]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,"01sumdat.xlsx___SO2___[16,28]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,"01sumdat.xlsx___SO2___[16,29]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,"01sumdat.xlsx___SO2___[16,30]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,"01sumdat.xlsx___SO2___[16,31]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,"01sumdat.xlsx___SO2___[16,32]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,"01sumdat.xlsx___SO2___[16,33]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,"01sumdat.xlsx___SO2___[16,34]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,"01sumdat.xlsx___SO2___[16,35]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,"01sumdat.xlsx___SO2___[16,36]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,"01sumdat.xlsx___SO2___[16,37]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,"01sumdat.xlsx___SO2___[16,38]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,"01sumdat.xlsx___SO2___[16,39]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5778,"01sumdat.xlsx___SO2___[16,40]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5779,"01sumdat.xlsx___SO2___[16,41]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5780,"01sumdat.xlsx___SO2___[16,42]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5781,"01sumdat.xlsx___SO2___[16,43]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5782,"01sumdat.xlsx___SO2___[16,44]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5783,"01sumdat.xlsx___SO2___[16,45]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5784,"01sumdat.xlsx___SO2___[16,46]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785,"01sumdat.xlsx___SO2___[16,47]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,"01sumdat.xlsx___SO2___[16,48]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5787,"01sumdat.xlsx___SO2___[16,49]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5788,"01sumdat.xlsx___SO2___[17,1]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5789,"01sumdat.xlsx___SO2___[17,2]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5790,"01sumdat.xlsx___SO2___[17,3]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5791,"01sumdat.xlsx___SO2___[17,4]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,CH,1.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,3.0
5792,"01sumdat.xlsx___SO2___[17,5]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,CH,2.0,2.0,-2.0,-2.0,2.0,2.0,0.0,6.0
5793,"01sumdat.xlsx___SO2___[17,6]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DS,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5794,"01sumdat.xlsx___SO2___[17,7]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5795,"01sumdat.xlsx___SO2___[17,8]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5796,"01sumdat.xlsx___SO2___[17,9]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5797,"01sumdat.xlsx___SO2___[17,10]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5798,"01sumdat.xlsx___SO2___[17,11]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5799,"01sumdat.xlsx___SO2___[17,12]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5800,"01sumdat.xlsx___SO2___[17,13]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5801,"01sumdat.xlsx___SO2___[17,14]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5802,"01sumdat.xlsx___SO2___[17,15]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DC,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5803,"01sumdat.xlsx___SO2___[17,16]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,DE,-1.0,-1.0,-1.0,-1.0,3.0,3.0,3.0,3.0
5804,"01sumdat.xlsx___SO2___[17,17]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NDC,-2.0,-2.0,2.0,2.0,2.0,2.0,6.0,0.0
5805,"01sumdat.xlsx___SO2___[17,18]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,-3.0,-3.0,1.0,1.0,1.0,1.0,3.0,-3.0
5806,"01sumdat.xlsx___SO2___[17,19]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5807,"01sumdat.xlsx___SO2___[17,20]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5808,"01sumdat.xlsx___SO2___[17,21]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5809,"01sumdat.xlsx___SO2___[17,22]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5810,"01sumdat.xlsx___SO2___[17,23]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5811,"01sumdat.xlsx___SO2___[17,24]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5812,"01sumdat.xlsx___SO2___[17,25]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5813,"01sumdat.xlsx___SO2___[17,26]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5814,"01sumdat.xlsx___SO2___[17,27]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5815,"01sumdat.xlsx___SO2___[17,28]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,"01sumdat.xlsx___SO2___[17,29]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5817,"01sumdat.xlsx___SO2___[17,30]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5818,"01sumdat.xlsx___SO2___[17,31]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5819,"01sumdat.xlsx___SO2___[17,32]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
